Breite,Laenge,Strasse
49.3265,8.1991,Goethestraße
49.3266,8.1991,Goethestraße
49.381,8.1991,L 519
49.3227,8.1992,Goethestraße
49.3267,8.1992,Goethestraße
49.3268,8.1992,Goethestraße
49.3269,8.1992,Goethestraße
49.3377,8.1992,Lilienthalstraße
49.3226,8.1993,Goethestraße
49.3269,8.1993,Goethestraße
49.327,8.1993,Goethestraße
49.3178,8.1994,B 39
49.3224,8.1994,Goethestraße
49.3271,8.1994,Goethestraße
49.3272,8.1994,Goethestraße
49.3811,8.1994,L 519
49.3223,8.1995,Goethestraße
49.3273,8.1995,Goethestraße
49.3376,8.1995,Lilienthalstraße
49.3811,8.1995,L 519
49.3221,8.1996,Goethestraße
49.3274,8.1996,Böhläckerstraße
49.3275,8.1996,Goethestraße
49.322,8.1997,Goethestraße
49.3277,8.1997,Goethestraße
49.3278,8.1997,Goethestraße
49.3376,8.1997,Lilienthalstraße
49.3217,8.1998,Goethestraße
49.3218,8.1998,Goethestraße
49.3219,8.1998,Goethestraße
49.3279,8.1998,Goethestraße
49.3813,8.1998,L 519
49.3215,8.1999,Goethestraße
49.3216,8.1999,Goethestraße
49.328,8.1999,Goethestraße
49.3281,8.1999,Goethestraße
49.3376,8.1999,Lilienthalstraße
49.3813,8.1999,L 519
49.3178,8.2,B 39
49.3213,8.2,Goethestraße
49.3214,8.2,Goethestraße
49.3282,8.2,Goethestraße
49.3211,8.2001,Goethestraße
49.3212,8.2001,Goethestraße
49.3283,8.2001,Goethestraße
49.3284,8.2001,Goethestraße
49.3375,8.2001,Lilienthalstraße
49.321,8.2002,Goethestraße
49.3285,8.2002,Goethestraße
49.3814,8.2002,L 519
49.3208,8.2003,Goethestraße
49.3209,8.2003,Goethestraße
49.3286,8.2003,Goethestraße
49.3375,8.2003,Lilienthalstraße
49.3814,8.2003,L 519
49.3178,8.2004,L 540
49.3287,8.2004,Goethestraße
49.3205,8.2005,Goethestraße
49.3206,8.2005,Goethestraße
49.3288,8.2005,Goethestraße
49.3202,8.2006,Goethestraße
49.3203,8.2006,Goethestraße
49.329,8.2006,Goethestraße
49.3375,8.2006,Lilienthalstraße
49.3816,8.2006,L 519
49.3179,8.2007,B 39
49.3192,8.2007,L 540
49.3198,8.2007,Goethestraße
49.3199,8.2007,Goethestraße
49.3201,8.2007,Goethestraße
49.3291,8.2007,Goethestraße
49.3816,8.2007,L 519
49.3191,8.2008,L 540
49.3193,8.2008,L 540
49.3194,8.2008,Goethestraße
49.3195,8.2008,Goethestraße
49.3196,8.2008,Goethestraße
49.3292,8.2008,Böhläckerstraße
49.3293,8.2008,Goethestraße
49.3374,8.2008,Lilienthalstraße
49.3294,8.2009,Goethestraße
49.3179,8.201,B 39
49.3191,8.201,L 540
49.3296,8.201,Goethestraße
49.3817,8.201,L 519
49.3297,8.2011,Goethestraße
49.3374,8.2011,Lilienthalstraße
49.3817,8.2011,L 519
49.3192,8.2012,Goethestraße
49.3298,8.2012,Flugplatzstraße
49.3375,8.2012,K 1
49.318,8.2013,B 39
49.3299,8.2013,Flugplatzstraße
49.33,8.2013,Flugplatzstraße
49.3377,8.2013,K 1
49.3193,8.2014,Goethestraße
49.3302,8.2014,Flugplatzstraße
49.3378,8.2014,K 1
49.3303,8.2015,Flugplatzstraße
49.3315,8.2015,K 8
49.3316,8.2015,K 8
49.3379,8.2015,K 1
49.3819,8.2015,L 519
49.318,8.2016,B 39
49.3305,8.2016,Flugplatzstraße
49.3314,8.2016,K 8
49.3317,8.2016,K 8
49.3193,8.2017,Goethestraße
49.3306,8.2017,Flugplatzstraße
49.3317,8.2017,K 8
49.3381,8.2017,K 1
49.382,8.2017,L 519
49.3307,8.2018,Flugplatzstraße
49.3309,8.2018,Flugplatzstraße
49.3311,8.2018,Flugplatzstraße
49.3313,8.2018,Flugplatzstraße
49.318,8.2019,B 39
49.3193,8.2019,Im Sackgarten
49.3317,8.2019,K 8
49.3382,8.2019,K 1
49.3821,8.2019,L 519
49.3316,8.202,K 8
49.3315,8.2021,Conrad-Freytag-Straße
49.3384,8.2021,K 1
49.3821,8.2021,L 519
49.3181,8.2022,B 39
49.3194,8.2022,Im Sackgarten
49.3315,8.2022,Conrad-Freytag-Straße
49.3385,8.2023,K 1
49.3822,8.2023,L 519
49.3314,8.2024,Conrad-Freytag-Straße
49.3181,8.2025,B 39
49.3194,8.2025,Im Sackgarten
49.3317,8.2025,Haßlocher Straße
49.3318,8.2025,Haßlocher Straße
49.3319,8.2025,Haßlocher Straße
49.3823,8.2025,L 519
49.3314,8.2026,Conrad-Freytag-Straße
49.3315,8.2026,Haßlocher Straße
49.3316,8.2026,Haßlocher Straße
49.3319,8.2026,Haßlocher Straße
49.3386,8.2026,K 1
49.3194,8.2027,Im Sackgarten
49.332,8.2027,Haßlocher Straße
49.3324,8.2027,Haßlocher Straße
49.3824,8.2027,L 519
49.3182,8.2028,B 39
49.319,8.2028,B 39
49.3192,8.2028,Im Sackgarten
49.3313,8.2028,Conrad-Freytag-Straße
49.332,8.2028,Haßlocher Straße
49.3323,8.2028,Haßlocher Straße
49.3325,8.2028,Haßlocher Straße
49.3387,8.2028,K 1
49.3184,8.2029,B 39
49.3186,8.2029,B 39
49.3188,8.2029,B 39
49.3313,8.2029,Conrad-Freytag-Straße
49.3321,8.2029,Haßlocher Straße
49.3322,8.2029,Haßlocher Straße
49.3327,8.2029,Haßlocher Straße
49.3824,8.2029,L 519
49.3313,8.203,Haßlocher Straße
49.3328,8.203,Haßlocher Straße
49.3312,8.2031,Conrad-Freytag-Straße
49.333,8.2031,Haßlocher Straße
49.3389,8.2031,K 1
49.3825,8.2031,L 519
49.3312,8.2032,Conrad-Freytag-Straße
49.3312,8.2033,Conrad-Freytag-Straße
49.3331,8.2033,Haßlocher Straße
49.3826,8.2033,L 519
49.3311,8.2034,Conrad-Freytag-Straße
49.3311,8.2035,Conrad-Freytag-Straße
49.3333,8.2035,Haßlocher Straße
49.3391,8.2035,K 1
49.3827,8.2035,L 519
49.3311,8.2036,Conrad-Freytag-Straße
49.331,8.2037,Conrad-Freytag-Straße
49.3311,8.2037,Conrad-Freytag-Straße
49.3334,8.2037,Haßlocher Straße
49.3828,8.2037,L 519
49.3308,8.2038,Solarparkstraße
49.3392,8.2038,K 1
49.3305,8.2039,Solarparkstraße
49.3306,8.2039,Solarparkstraße
49.3307,8.2039,Solarparkstraße
49.331,8.2039,Conrad-Freytag-Straße
49.3335,8.2039,Haßlocher Straße
49.3303,8.204,Solarparkstraße
49.331,8.204,Conrad-Freytag-Straße
49.3393,8.204,K 1
49.3301,8.2041,Solarparkstraße
49.3302,8.2041,Solarparkstraße
49.3336,8.2041,Haßlocher Straße
49.3829,8.2041,L 519
49.3299,8.2042,Solarparkstraße
49.33,8.2042,Solarparkstraße
49.3309,8.2042,Conrad-Freytag-Straße
49.3296,8.2043,Solarparkstraße
49.3298,8.2043,Solarparkstraße
49.3338,8.2043,Haßlocher Straße
49.3394,8.2043,K 1
49.3296,8.2044,Solarparkstraße
49.3309,8.2044,Conrad-Freytag-Straße
49.3294,8.2045,Solarparkstraße
49.3339,8.2045,Haßlocher Straße
49.3831,8.2045,L 519
49.3308,8.2046,Conrad-Freytag-Straße
49.3396,8.2046,K 1
49.3293,8.2047,Solarparkstraße
49.334,8.2047,Haßlocher Straße
49.3308,8.2048,Conrad-Freytag-Straße
49.3293,8.2049,Solarparkstraße
49.3341,8.2049,Haßlocher Straße
49.3397,8.2049,K 1
49.3307,8.205,Conrad-Freytag-Straße
49.3832,8.205,L 519
49.3833,8.205,L 519
49.3293,8.2051,Solarparkstraße
49.3342,8.2051,Haßlocher Straße
49.3307,8.2052,Conrad-Freytag-Straße
49.3398,8.2052,K 1
49.3293,8.2053,Solarparkstraße
49.3343,8.2053,Haßlocher Straße
49.3306,8.2054,Conrad-Freytag-Straße
49.3834,8.2054,L 519
49.3293,8.2055,Solarparkstraße
49.3344,8.2055,Haßlocher Straße
49.3399,8.2055,K 1
49.3306,8.2056,Conrad-Freytag-Straße
49.3292,8.2057,Solarparkstraße
49.3345,8.2057,Haßlocher Straße
49.3305,8.2058,Conrad-Freytag-Straße
49.3836,8.2058,L 519
49.3292,8.2059,Solarparkstraße
49.3304,8.2059,Conrad-Freytag-Straße
49.3346,8.2059,Haßlocher Straße
49.3399,8.2059,K 1
49.3291,8.2061,Solarparkstraße
49.3304,8.2061,Conrad-Freytag-Straße
49.3347,8.2062,Haßlocher Straße
49.3837,8.2062,L 519
49.3291,8.2063,Solarparkstraße
49.3303,8.2063,Conrad-Freytag-Straße
49.3399,8.2063,K 1
49.3838,8.2063,L 519
49.3348,8.2064,Haßlocher Straße
49.329,8.2065,Solarparkstraße
49.3303,8.2065,Conrad-Freytag-Straße
49.3349,8.2066,Haßlocher Straße
49.3839,8.2066,L 519
49.329,8.2067,Solarparkstraße
49.335,8.2067,Haßlocher Straße
49.3399,8.2067,K 1
49.3839,8.2067,L 519
49.3289,8.2068,Solarparkstraße
49.3302,8.2068,Conrad-Freytag-Straße
49.3351,8.2069,Haßlocher Straße
49.3289,8.207,Solarparkstraße
49.3302,8.207,Conrad-Freytag-Straße
49.3398,8.207,K 1
49.384,8.207,L 519
49.3352,8.2071,Haßlocher Straße
49.3841,8.2071,L 519
49.3288,8.2072,Solarparkstraße
49.3301,8.2072,Conrad-Freytag-Straße
49.3353,8.2072,Haßlocher Straße
49.3288,8.2073,Solarparkstraße
49.3353,8.2073,Haßlocher Straße
49.33,8.2074,Conrad-Freytag-Straße
49.3397,8.2074,K 1
49.3842,8.2074,L 519
49.3287,8.2075,Solarparkstraße
49.3354,8.2075,Haßlocher Straße
49.3287,8.2076,Solarparkstraße
49.3355,8.2076,Haßlocher Straße
49.3843,8.2076,L 519
49.3288,8.2077,Solarparkstraße
49.3299,8.2077,Conrad-Freytag-Straße
49.3356,8.2077,Haßlocher Straße
49.3288,8.2078,Solarparkstraße
49.3357,8.2078,Haßlocher Straße
49.3844,8.2078,L 519
49.3289,8.2079,Solarparkstraße
49.3299,8.2079,Conrad-Freytag-Straße
49.3359,8.2079,Haßlocher Straße
49.329,8.208,Solarparkstraße
49.3291,8.208,Solarparkstraße
49.336,8.208,Haßlocher Straße
49.3396,8.208,K 1
49.3844,8.208,L 519
49.3298,8.2081,Conrad-Freytag-Straße
49.3361,8.2081,Ernst-Udet-Straße
49.3293,8.2082,Solarparkstraße
49.3294,8.2082,Solarparkstraße
49.3362,8.2082,Haßlocher Straße
49.3845,8.2082,L 519
49.3296,8.2083,Solarparkstraße
49.3298,8.2083,Conrad-Freytag-Straße
49.3363,8.2083,Haßlocher Straße
49.3297,8.2084,Conrad-Freytag-Straße
49.3364,8.2084,Haßlocher Straße
49.3396,8.2084,K 1
49.3297,8.2085,Conrad-Freytag-Straße
49.3365,8.2085,Haßlocher Straße
49.3846,8.2085,L 519
49.3297,8.2086,Conrad-Freytag-Straße
49.3366,8.2086,Haßlocher Straße
49.3847,8.2086,L 519
49.3296,8.2087,Conrad-Freytag-Straße
49.3367,8.2087,Haßlocher Straße
49.3368,8.2087,Lilienthalstraße
49.3395,8.2087,K 1
49.3296,8.2088,Conrad-Freytag-Straße
49.3296,8.2089,Conrad-Freytag-Straße
49.3368,8.2089,Lilienthalstraße
49.3848,8.2089,L 519
49.3367,8.209,Lilienthalstraße
49.3848,8.209,L 519
49.3295,8.2091,Conrad-Freytag-Straße
49.3395,8.2091,K 1
49.3295,8.2092,Conrad-Freytag-Straße
49.3367,8.2092,Lilienthalstraße
49.3295,8.2093,Conrad-Freytag-Straße
49.3849,8.2093,L 519
49.3294,8.2094,Conrad-Freytag-Straße
49.3366,8.2094,Lilienthalstraße
49.3294,8.2095,Conrad-Freytag-Straße
49.3394,8.2095,K 1
49.3294,8.2096,Conrad-Freytag-Straße
49.3366,8.2096,Lilienthalstraße
49.3851,8.2096,L 519
49.3294,8.2097,Conrad-Freytag-Straße
49.3295,8.2097,Conrad-Freytag-Straße
49.3366,8.2097,Lilienthalstraße
49.3851,8.2097,L 519
49.3295,8.2098,Conrad-Freytag-Straße
49.3296,8.2098,Conrad-Freytag-Straße
49.3297,8.2098,Conrad-Freytag-Straße
49.3297,8.2099,Conrad-Freytag-Straße
49.3366,8.2099,Im Altenschemel
49.3393,8.2099,K 1
49.3852,8.21,L 519
49.3852,8.2101,L 519
49.3366,8.2102,Im Altenschemel
49.3393,8.2102,K 1
49.3853,8.2103,L 519
49.3366,8.2104,Im Altenschemel
49.3854,8.2105,L 519
49.3392,8.2106,K 1
49.3367,8.2107,Im Altenschemel
49.3855,8.2107,L 519
49.3855,8.2109,L 519
49.3367,8.211,Im Altenschemel
49.3391,8.211,K 1
49.3856,8.2111,L 519
49.3368,8.2113,Im Altenschemel
49.3391,8.2113,K 1
49.3857,8.2113,L 519
49.3368,8.2115,Im Altenschemel
49.339,8.2117,K 1
49.3859,8.2117,L 519
49.3368,8.2118,Im Altenschemel
49.3369,8.2121,Im Altenschemel
49.339,8.2121,K 1
49.386,8.2121,L 519
49.3389,8.2124,K 1
49.3862,8.2125,L 519
49.3369,8.2126,Im Altenschemel
49.3862,8.2126,L 519
49.337,8.2128,Im Altenschemel
49.3388,8.2129,K 1
49.3863,8.2129,L 519
49.337,8.2131,Im Altenschemel
49.3387,8.2133,K 1
49.3865,8.2133,L 519
49.337,8.2134,Im Altenschemel
49.3371,8.2137,Im Altenschemel
49.3387,8.2137,K 1
49.3866,8.2137,Meckenheimer Straße
49.3371,8.214,Im Altenschemel
49.3386,8.214,K 1
49.3868,8.2141,Meckenheimer Straße
49.3371,8.2142,Im Altenschemel
49.3385,8.2143,K 1
49.3372,8.2144,Im Altenschemel
49.3869,8.2144,Meckenheimer Straße
49.3372,8.2146,Im Altenschemel
49.3385,8.2147,K 1
49.387,8.2147,Meckenheimer Straße
49.3372,8.2148,Im Altenschemel
49.3871,8.2148,Meckenheimer Straße
49.3384,8.2149,K 1
49.3372,8.215,Im Altenschemel
49.3373,8.215,Im Altenschemel
49.3376,8.215,Im Altenschemel
49.3872,8.215,Meckenheimer Straße
49.3372,8.2151,Im Altenschemel
49.3378,8.2151,Im Altenschemel
49.338,8.2151,Im Altenschemel
49.3381,8.2151,Im Altenschemel
49.3383,8.2151,Im Altenschemel
49.3371,8.2152,Im Altenschemel
49.3872,8.2152,Meckenheimer Straße
49.337,8.2153,Im Altenschemel
49.3369,8.2154,Im Altenschemel
49.337,8.2154,Im Altenschemel
49.3873,8.2154,Meckenheimer Straße
49.3874,8.2155,Meckenheimer Straße
49.3368,8.2156,Im Altenschemel
49.3369,8.2156,Im Altenschemel
49.3353,8.2157,Im Altenschemel
49.3355,8.2157,Im Altenschemel
49.3356,8.2157,Im Altenschemel
49.3357,8.2158,Im Altenschemel
49.3367,8.2158,Im Altenschemel
49.3368,8.2158,Im Altenschemel
49.3874,8.2158,L 519
49.3353,8.2159,Im Altenschemel
49.3366,8.2159,Im Altenschemel
49.3875,8.2159,L 519
49.3358,8.216,Im Altenschemel
49.3367,8.216,Im Altenschemel
49.3352,8.2161,Im Altenschemel
49.336,8.2161,Im Altenschemel
49.3366,8.2161,Im Altenschemel
49.3365,8.2162,Im Altenschemel
49.3876,8.2162,L 519
49.3351,8.2163,Im Altenschemel
49.3361,8.2163,Im Altenschemel
49.3365,8.2163,Im Altenschemel
49.3876,8.2163,L 519
49.3362,8.2164,Im Altenschemel
49.3364,8.2164,Im Altenschemel
49.335,8.2165,Im Altenschemel
49.3363,8.2165,Im Altenschemel
49.3877,8.2165,L 519
49.3363,8.2166,Im Altenschemel
49.3349,8.2167,Im Altenschemel
49.3878,8.2167,L 519
49.3362,8.2169,Im Altenschemel
49.3879,8.2169,L 519
49.3349,8.217,Im Altenschemel
49.3879,8.217,L 519
49.3361,8.2171,Im Altenschemel
49.3348,8.2172,Im Altenschemel
49.388,8.2173,L 519
49.3359,8.2174,Im Altenschemel
49.3347,8.2175,Im Altenschemel
49.3358,8.2176,Im Altenschemel
49.3882,8.2176,L 519
49.3346,8.2177,Im Altenschemel
49.3357,8.2178,Im Altenschemel
49.3345,8.2179,Im Altenschemel
49.3883,8.218,L 519
49.3344,8.2181,Im Altenschemel
49.3356,8.2181,Im Altenschemel
49.3343,8.2183,Im Altenschemel
49.3355,8.2183,Im Altenschemel
49.3884,8.2184,L 519
49.3885,8.2184,L 519
49.3343,8.2185,Im Altenschemel
49.3354,8.2185,Im Altenschemel
49.3342,8.2187,Im Altenschemel
49.3353,8.2187,Im Altenschemel
49.3886,8.2187,L 519
49.3886,8.2188,L 519
49.3343,8.2189,Im Altenschemel
49.3351,8.219,Im Altenschemel
49.3344,8.2191,Im Altenschemel
49.3887,8.2191,L 519
49.3345,8.2192,Im Altenschemel
49.335,8.2192,Im Altenschemel
49.3888,8.2192,L 519
49.3349,8.2193,Im Altenschemel
49.3346,8.2194,Im Altenschemel
49.3347,8.2195,Im Altenschemel
49.3349,8.2195,Im Altenschemel
49.3348,8.2196,Im Altenschemel
49.3349,8.2196,Im Altenschemel
49.3889,8.2196,L 519
49.3347,8.2197,Im Altenschemel
49.335,8.2197,Im Altenschemel
49.3351,8.2198,Im Altenschemel
49.3372,8.2198,Im Altenschemel
49.3346,8.2199,Im Altenschemel
49.3351,8.2199,Im Altenschemel
49.3352,8.2199,Im Altenschemel
49.3371,8.2199,Im Altenschemel
49.3372,8.2199,Im Altenschemel
49.3891,8.2199,L 519
49.3352,8.22,Im Altenschemel
49.337,8.22,Im Altenschemel
49.3891,8.22,L 519
49.3346,8.2201,Im Altenschemel
49.3353,8.2201,Im Altenschemel
49.337,8.2201,Im Altenschemel
49.3372,8.2201,Im Altenschemel
49.3345,8.2202,Im Altenschemel
49.3354,8.2202,Im Altenschemel
49.3371,8.2202,Im Altenschemel
49.3355,8.2203,Im Altenschemel
49.3369,8.2203,Im Altenschemel
49.3892,8.2203,L 519
49.3344,8.2204,Im Altenschemel
49.3355,8.2204,Im Altenschemel
49.3369,8.2204,Im Altenschemel
49.337,8.2204,Im Altenschemel
49.3356,8.2205,Im Altenschemel
49.3357,8.2205,Im Altenschemel
49.3369,8.2205,Im Altenschemel
49.3357,8.2206,Im Altenschemel
49.3342,8.2207,Im Altenschemel
49.3358,8.2207,Im Altenschemel
49.3368,8.2207,Im Altenschemel
49.3893,8.2207,L 519
49.3894,8.2207,L 519
49.3359,8.2208,Im Altenschemel
49.3341,8.2209,Im Altenschemel
49.3359,8.2209,Im Altenschemel
49.3368,8.2209,Im Altenschemel
49.336,8.221,Im Altenschemel
49.3361,8.221,Im Altenschemel
49.3367,8.221,Im Altenschemel
49.3895,8.221,L 519
49.334,8.2211,Im Altenschemel
49.3361,8.2211,Im Altenschemel
49.3362,8.2211,Im Altenschemel
49.3895,8.2211,L 519
49.3362,8.2212,Im Altenschemel
49.3366,8.2212,Im Altenschemel
49.3339,8.2213,Im Altenschemel
49.3363,8.2213,Im Altenschemel
49.3365,8.2213,Im Altenschemel
49.3363,8.2214,Im Altenschemel
49.3364,8.2214,Im Altenschemel
49.3365,8.2214,Im Altenschemel
49.3896,8.2214,L 519
49.3338,8.2215,Im Altenschemel
49.3897,8.2215,L 519
49.3365,8.2216,Im Altenschemel
49.3337,8.2217,Im Altenschemel
49.3366,8.2217,Im Altenschemel
49.3898,8.2218,L 519
49.3336,8.2219,Im Altenschemel
49.3368,8.2219,Im Altenschemel
49.3898,8.2219,L 519
49.3335,8.2221,Im Altenschemel
49.3369,8.2221,Im Altenschemel
49.3899,8.2221,L 519
49.3371,8.2222,Im Altenschemel
49.3335,8.2224,Im Altenschemel
49.3372,8.2224,Im Altenschemel
49.39,8.2225,L 519
49.3901,8.2225,L 519
49.3334,8.2226,Im Altenschemel
49.3373,8.2226,Im Altenschemel
49.3334,8.2228,Im Altenschemel
49.3374,8.2228,Im Altenschemel
49.3901,8.2228,L 519
49.3902,8.2229,L 519
49.3334,8.2231,Im Altenschemel
49.3375,8.2231,Im Altenschemel
49.3903,8.2232,L 519
49.3375,8.2233,Im Altenschemel
49.3904,8.2233,L 519
49.3334,8.2234,Im Altenschemel
49.3376,8.2235,Im Altenschemel
49.3904,8.2235,L 519
49.3334,8.2236,Im Altenschemel
49.3905,8.2237,L 519
49.3377,8.2238,Im Altenschemel
49.3906,8.2238,L 519
49.3334,8.2239,Im Altenschemel
49.3377,8.224,Im Altenschemel
49.3907,8.2241,L 519
49.3334,8.2242,Im Altenschemel
49.3908,8.2243,L 519
49.3378,8.2244,Im Altenschemel
49.3334,8.2245,Im Altenschemel
49.3909,8.2245,L 519
49.3379,8.2246,Im Altenschemel
49.3909,8.2247,L 519
49.338,8.2248,Im Altenschemel
49.3911,8.2249,L 519
49.3911,8.225,L 519
49.338,8.2251,Im Altenschemel
49.3381,8.2253,Im Altenschemel
49.3912,8.2253,L 519
49.3913,8.2253,L 519
49.3346,8.2254,Im Altenschemel
49.3348,8.2254,Im Altenschemel
49.3349,8.2254,Im Altenschemel
49.3351,8.2254,Im Altenschemel
49.3353,8.2254,Im Altenschemel
49.3355,8.2254,Im Altenschemel
49.3357,8.2254,Im Altenschemel
49.3358,8.2255,Im Altenschemel
49.336,8.2255,Im Altenschemel
49.3362,8.2255,Im Altenschemel
49.3364,8.2255,Im Altenschemel
49.3366,8.2255,Im Altenschemel
49.3368,8.2255,Im Altenschemel
49.337,8.2255,Im Altenschemel
49.3372,8.2255,Im Altenschemel
49.3374,8.2255,Im Altenschemel
49.3376,8.2255,Im Altenschemel
49.3377,8.2255,Im Altenschemel
49.338,8.2255,Im Altenschemel
49.3379,8.2256,Im Altenschemel
49.3914,8.2256,L 519
49.3914,8.2257,L 519
49.3915,8.2259,L 519
49.3916,8.226,L 519
49.3917,8.2262,L 519
49.3918,8.2264,L 519
49.3919,8.2265,L 519
49.392,8.2268,L 519
49.3922,8.2271,L 519
49.3924,8.2274,L 519
49.3925,8.2276,L 519
49.3926,8.2277,L 519
49.3927,8.2279,L 519
49.3929,8.2282,L 519
49.393,8.2283,L 519
49.3931,8.2285,L 519
49.3932,8.2286,L 519
49.3933,8.2288,L 519
49.3934,8.2289,L 519
49.3935,8.2291,L 519
49.3936,8.2292,L 519
49.3937,8.2293,L 519
49.3938,8.2296,L 519
49.3939,8.2296,L 519
49.394,8.2299,L 519
49.3941,8.2299,L 519
49.3943,8.2302,L 519
49.3945,8.2305,L 519
49.3947,8.2307,L 519
49.3947,8.2308,L 519
49.3949,8.231,L 519
49.3949,8.2311,L 519
49.3951,8.2313,L 519
49.3954,8.2316,L 519
49.3955,8.2316,L 519
49.3957,8.2317,L 519
49.3958,8.2318,L 519
49.3959,8.2318,L 519
49.396,8.2319,L 519
49.3961,8.2319,L 519
49.3963,8.232,L 519
49.3964,8.232,L 519
49.3966,8.2321,L 519
49.3969,8.2322,L 519
49.3972,8.2322,L 519
49.3974,8.2323,L 519
49.3975,8.2323,L 519
49.3977,8.2324,L 519
49.3978,8.2324,L 519
49.3979,8.2324,L 519
49.3981,8.2325,L 519
49.3982,8.2325,L 519
49.3984,8.2326,L 519
49.3986,8.2326,L 519
49.3988,8.2327,L 519
49.399,8.2328,L 519
49.3991,8.2328,L 519
49.3993,8.2328,L 519
49.3995,8.2329,L 519
49.3998,8.2329,L 519
49.4,8.233,L 519
49.4002,8.2331,L 519
49.4003,8.2331,L 519
49.4005,8.2331,L 519
49.4007,8.2332,Hauptstraße
49.4009,8.2333,Hauptstraße
49.401,8.2333,Hauptstraße
49.4011,8.2333,Hauptstraße
49.4012,8.2333,Hauptstraße
49.4013,8.2333,Hauptstraße
49.4015,8.2334,Hauptstraße
49.4016,8.2334,Hauptstraße
49.4017,8.2334,Hauptstraße
49.4018,8.2335,Hauptstraße
49.4019,8.2335,Hauptstraße
49.402,8.2335,Hauptstraße
49.4021,8.2335,Hauptstraße
49.4022,8.2336,Hauptstraße
49.4023,8.2336,Hauptstraße
49.4024,8.2336,Hauptstraße
49.4025,8.2336,Hauptstraße
49.4026,8.2337,Hauptstraße
49.4027,8.2337,Hauptstraße
49.4028,8.2337,Hauptstraße
49.4029,8.2337,Ruppertsberger Straße
49.403,8.2338,Hauptstraße
49.403,8.2339,Hauptstraße
49.4031,8.234,Hauptstraße
49.4032,8.234,Hauptstraße
49.4033,8.2341,Hauptstraße
49.4033,8.2342,Hauptstraße
49.4034,8.2343,Hauptstraße
49.4035,8.2345,Hauptstraße
49.4036,8.2346,Hauptstraße
49.4036,8.2347,Hauptstraße
49.4037,8.2348,Hauptstraße
49.4037,8.235,Hauptstraße
49.4037,8.2351,Hauptstraße
49.4038,8.2353,Hauptstraße
49.4038,8.2354,Hauptstraße
49.4038,8.2355,Hauptstraße
49.4038,8.2356,Hauptstraße
49.4039,8.2358,Hauptstraße
49.4039,8.2359,Hauptstraße
49.4039,8.236,Hauptstraße
49.4039,8.2362,Hauptstraße
49.404,8.2364,Hauptstraße
49.404,8.2365,Hauptstraße
49.404,8.2366,Hauptstraße
49.404,8.2367,Hauptstraße
49.4041,8.2368,Hauptstraße
49.4041,8.237,Hauptstraße
49.4041,8.2371,Hauptstraße
49.4041,8.2372,Hauptstraße
49.4041,8.2373,Hauptstraße
49.4042,8.2374,Hauptstraße
49.4042,8.2376,Hauptstraße
49.4043,8.2378,Hauptstraße
49.4043,8.2381,Hauptstraße
49.4044,8.2383,Hauptstraße
49.4045,8.2385,Hauptstraße
49.4045,8.2388,Hauptstraße
49.4046,8.2389,Hauptstraße
49.4046,8.239,Hauptstraße
49.4047,8.2391,Hauptstraße
49.4048,8.2391,Hauptstraße
49.4048,8.2392,Hauptstraße
49.4049,8.2392,Hauptstraße
49.4051,8.2392,Hauptstraße
49.405,8.2393,Hauptstraße
49.4051,8.2393,Hauptstraße
49.4053,8.2393,Hauptstraße
49.4055,8.2393,Hauptstraße
49.4057,8.2393,Hauptstraße
49.4056,8.2394,Hauptstraße
49.4058,8.2394,Hauptstraße
49.4059,8.2394,Hauptstraße
49.4061,8.2394,Hauptstraße
49.4062,8.2395,Hauptstraße
49.4064,8.2395,Hauptstraße
49.4065,8.2396,Hauptstraße
49.4066,8.2396,Hauptstraße
49.4067,8.2396,Hauptstraße
49.4068,8.2397,Hauptstraße
49.4069,8.2397,Hauptstraße
49.407,8.2397,Hauptstraße
49.4071,8.2398,Hauptstraße
49.4072,8.2398,Hauptstraße
49.4072,8.2399,Hauptstraße
49.4073,8.2399,Hauptstraße
49.4073,8.2401,Hauptstraße
49.4074,8.2401,Hauptstraße
49.4075,8.2403,Hauptstraße
49.4075,8.2405,Hauptstraße
49.4076,8.2406,Hauptstraße
49.4076,8.2408,Hauptstraße
49.4076,8.2411,Hauptstraße
49.4076,8.2413,Hauptstraße
49.4076,8.2416,Hauptstraße
49.4076,8.2418,Hauptstraße
49.4076,8.242,Hauptstraße
49.4076,8.2421,Hauptstraße
49.4076,8.2422,Hauptstraße
49.4076,8.2424,Hauptstraße
49.4076,8.2425,Hauptstraße
49.4077,8.2427,Hauptstraße
49.4077,8.2428,Hauptstraße
49.4077,8.243,Hauptstraße
49.4078,8.2431,Hauptstraße
49.4078,8.2432,Hauptstraße
49.4078,8.2433,Hauptstraße
49.4078,8.2435,Hauptstraße
49.4079,8.2436,Rödersheimer Straße
49.4079,8.2437,Hauptstraße
49.408,8.2438,Hauptstraße
49.408,8.2439,Hauptstraße
49.408,8.244,Hauptstraße
49.4081,8.2441,Hauptstraße
49.4081,8.2443,Hauptstraße
49.4082,8.2444,Hauptstraße
49.4082,8.2446,Hauptstraße
49.4084,8.2449,Hauptstraße
49.4085,8.2452,Hauptstraße
49.4086,8.2454,Hauptstraße
49.4087,8.2457,Hauptstraße
49.4087,8.2459,Hauptstraße
49.4088,8.246,Hauptstraße
49.4088,8.2462,Hauptstraße
